match_id,team,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,game_duration,win
NA1_5221233558,1,5.4,5.8,5.0,6.6,2,1,0,0,0,2,1389.0,False
NA1_5221233558,2,6.2,4.2,5.4,6.0,0,1,2,2,0,0,1389.0,True
NA1_5221233818,1,4.0,5.4,7.0,8.6,1,1,0,0,3,0,1114.0,False
NA1_5221233818,2,3.8,4.2,7.0,5.6,1,0,2,1,0,1,1114.0,True
NA1_5221233873,1,3.8,3.6,4.8,3.4,0,0,2,1,1,1,927.0,True
NA1_5221233873,2,4.6,4.6,6.6,5.8,0,1,1,1,1,1,927.0,False
NA1_5221234225,1,5.0,4.2,6.8,6.2,1,0,3,0,1,0,605.0,True
NA1_5221234225,2,5.6,4.6,4.8,7.0,0,1,2,1,0,1,605.0,False
NA1_5221234393,1,6.8,4.6,5.2,4.4,0,2,0,2,0,1,885.0,True
NA1_5221234393,2,2.6,4.2,7.6,5.6,1,0,3,0,0,1,885.0,False
NA1_5221234396,1,3.2,4.2,5.4,5.2,0,1,2,1,1,0,1381.0,False
NA1_5221234396,2,5.4,3.2,5.4,4.8,0,1,2,2,0,0,1381.0,True
NA1_5221234476,1,5.0,4.2,6.6,5.4,1,1,2,1,0,0,1049.0,True
NA1_5221234476,2,5.0,4.6,5.0,6.8,0,1,1,1,1,1,1049.0,False
NA1_5221234693,1,5.2,5.6,5.8,4.4,0,1,1,1,0,2,1853.0,True
NA1_5221234693,2,5.0,5.2,4.8,4.2,0,1,2,1,0,1,1853.0,False
NA1_5221234820,1,6.2,3.4,4.8,5.0,1,1,2,1,0,0,1103.0,False
NA1_5221234820,2,5.6,5.2,4.4,4.4,0,2,1,1,1,0,1103.0,True
NA1_5221235513,1,6.0,3.8,6.6,6.2,1,1,2,1,0,0,1371.0,True
NA1_5221235513,2,7.8,4.4,3.6,4.8,0,1,0,3,1,0,1371.0,False
NA1_5221236790,1,4.8,4.6,6.2,5.0,1,2,1,1,0,0,1120.0,True
NA1_5221236790,2,5.0,4.8,6.2,5.2,1,1,1,1,0,1,1120.0,False
NA1_5221236911,1,7.4,4.8,3.8,5.8,0,3,1,1,0,0,1706.0,True
NA1_5221236911,2,5.0,4.2,7.0,4.8,0,0,2,2,0,1,1706.0,False
NA1_5221237057,1,7.2,4.6,4.0,6.2,1,2,1,1,0,0,877.0,False
NA1_5221237057,2,4.6,5.0,6.6,4.8,1,1,3,0,0,0,877.0,True
NA1_5221237395,1,7.4,4.6,3.6,5.4,0,1,0,2,2,0,1098.0,False
NA1_5221237395,2,4.6,5.8,5.0,5.4,1,1,0,0,1,2,1098.0,True
NA1_5221238384,1,4.8,4.8,6.2,6.6,0,1,2,1,0,1,1880.0,False
NA1_5221238384,2,3.0,1.6,3.8,4.4,1,0,2,1,1,0,1880.0,True
NA1_5221238573,1,5.0,5.4,6.2,6.4,1,2,1,0,0,1,1402.0,False
NA1_5221238573,2,6.0,3.2,4.4,7.0,1,1,2,0,1,0,1402.0,True
NA1_5221238639,1,4.0,4.2,7.2,6.6,2,0,1,1,0,1,1058.0,True
NA1_5221238639,2,7.0,4.0,4.6,7.0,0,1,1,2,0,1,1058.0,False
NA1_5221238885,1,5.2,5.2,5.4,5.8,1,1,0,1,0,2,1501.0,True
NA1_5221238885,2,6.8,4.0,5.0,6.0,1,1,1,1,0,1,1501.0,False
NA1_5221239384,1,4.6,5.6,5.4,3.8,0,0,1,2,0,2,1084.0,True
NA1_5221239384,2,5.4,2.8,6.0,6.6,2,0,1,1,1,0,1084.0,False
NA1_5221239485,1,5.8,4.8,4.8,5.2,2,0,0,1,1,1,1063.0,True
NA1_5221239485,2,5.4,3.4,4.8,6.2,1,1,1,2,0,0,1063.0,False
NA1_5221239811,1,4.8,4.6,5.2,5.8,1,1,2,1,0,0,1229.0,False
NA1_5221239811,2,3.6,3.4,5.2,3.8,0,0,3,1,1,0,1229.0,True
NA1_5221239926,1,5.2,3.8,5.0,5.0,0,1,2,1,0,1,1712.0,False
NA1_5221239926,2,5.6,4.4,4.6,5.4,0,0,1,2,0,2,1712.0,True
NA1_5221240033,1,5.6,6.6,5.6,4.0,0,1,0,1,0,3,1323.0,False
NA1_5221240033,2,5.6,3.0,4.8,6.0,0,0,1,2,1,1,1323.0,True
NA1_5221240190,1,4.0,5.8,5.2,5.8,0,0,1,0,3,1,2034.0,False
NA1_5221240190,2,4.0,3.0,5.6,5.8,0,1,3,0,1,0,2034.0,True
NA1_5221240832,1,7.0,3.8,3.8,5.0,0,2,0,2,1,0,568.0,True
NA1_5221240832,2,6.2,4.2,5.2,5.4,0,0,1,2,0,2,568.0,False
NA1_5221240999,1,8.4,4.2,3.6,5.8,0,2,1,2,0,0,1043.0,False
NA1_5221240999,2,6.0,4.6,5.2,5.2,1,1,1,1,0,1,1043.0,True
NA1_5221241160,1,3.6,3.0,5.0,6.0,1,0,2,0,2,0,1305.0,False
NA1_5221241160,2,6.2,3.8,5.4,6.2,1,0,1,2,1,0,1305.0,True
NA1_5221241245,1,5.0,4.4,6.4,6.4,0,3,1,1,0,0,1439.0,True
NA1_5221241245,2,4.6,3.4,5.4,6.2,1,0,1,2,0,1,1439.0,False
NA1_5221241279,1,6.0,4.2,4.8,5.8,0,1,1,1,1,1,1194.0,True
NA1_5221241279,2,4.4,3.0,7.2,7.4,1,0,1,2,0,1,1194.0,False
NA1_5221241539,1,4.2,5.2,6.2,4.4,1,1,1,0,1,1,951.0,True
NA1_5221241539,2,5.4,3.0,6.8,5.6,1,1,1,1,1,0,951.0,False
NA1_5221241757,1,4.0,4.6,7.0,5.4,0,0,3,1,0,1,1585.0,True
NA1_5221241757,2,6.0,4.0,5.4,4.8,0,2,1,1,1,0,1585.0,False
NA1_5221241856,1,4.4,4.0,6.2,5.6,1,0,3,1,0,0,792.0,False
NA1_5221241856,2,4.8,5.0,6.2,5.4,0,2,2,0,0,1,792.0,True
NA1_5221241938,1,5.2,5.2,5.4,6.8,0,2,1,0,2,0,1108.0,False
NA1_5221241938,2,7.4,3.2,4.6,3.4,1,1,1,2,0,0,1108.0,True
NA1_5221242175,1,5.4,5.4,5.0,5.8,0,1,1,1,0,2,1260.0,True
NA1_5221242175,2,6.4,3.6,4.8,7.0,1,2,1,1,0,0,1260.0,False
NA1_5221242744,1,7.2,5.2,5.2,4.2,0,1,0,2,0,2,988.0,False
NA1_5221242744,2,6.2,3.8,5.6,5.6,0,2,1,1,1,0,988.0,True
NA1_5221242967,1,5.8,4.0,5.8,5.8,0,0,1,2,1,1,926.0,False
NA1_5221242967,2,6.0,5.6,4.4,5.2,1,1,0,1,2,0,926.0,True
NA1_5221243607,1,3.6,3.6,5.2,5.8,0,0,1,1,2,1,1026.0,False
NA1_5221243607,2,6.4,4.2,3.4,5.0,0,2,1,1,1,0,1026.0,True
NA1_5221243737,1,5.2,4.4,6.6,5.8,0,1,2,1,0,1,1156.0,True
NA1_5221243737,2,6.6,4.6,3.6,4.6,0,2,0,1,1,1,1156.0,False
NA1_5221244517,1,4.2,3.6,4.8,6.2,1,1,1,2,0,0,1620.0,True
NA1_5221244517,2,3.2,3.8,8.2,6.8,2,0,2,0,1,0,1620.0,False
NA1_5221244539,1,6.4,4.4,4.2,6.0,1,0,0,2,0,2,1041.0,False
NA1_5221244539,2,4.8,4.4,5.8,5.4,0,0,2,2,1,0,1041.0,True
NA1_5221244859,1,4.8,4.0,6.2,6.0,0,0,2,2,0,1,1284.0,True
NA1_5221244859,2,6.8,3.4,4.8,6.8,1,0,2,1,1,0,1284.0,False
NA1_5221244960,1,6.2,4.2,4.6,5.0,0,0,0,2,1,2,1187.0,True
NA1_5221244960,2,4.4,4.0,5.8,6.2,1,0,1,2,1,0,1187.0,False
NA1_5221244961,1,5.2,2.6,4.4,2.6,0,0,1,2,1,1,1306.0,False
NA1_5221244961,2,3.2,4.6,8.0,5.2,0,1,3,1,0,0,1306.0,True
NA1_5221245155,1,5.8,2.8,6.4,4.8,0,0,2,3,0,0,1083.0,False
NA1_5221245155,2,4.2,6.8,4.8,4.8,0,0,1,1,0,3,1083.0,True
NA1_5221245433,1,5.2,3.8,5.4,4.4,0,1,1,2,1,0,1049.0,True
NA1_5221245433,2,5.4,4.8,5.4,5.6,0,0,2,2,0,1,1049.0,False
NA1_5221245557,1,4.6,4.8,6.8,5.4,0,0,1,1,1,2,1766.0,False
NA1_5221245557,2,4.4,3.6,6.0,7.2,0,1,3,0,1,0,1766.0,True
NA1_5221245784,1,7.4,4.8,3.8,4.0,0,3,0,1,1,0,1224.0,True
NA1_5221245784,2,3.8,1.4,5.8,5.0,0,0,3,1,1,0,1224.0,False
NA1_5221246138,1,4.6,4.6,5.4,5.0,0,2,0,2,0,1,1330.0,True
NA1_5221246138,2,6.0,5.6,4.4,4.0,0,2,1,2,0,0,1330.0,False
NA1_5221246258,1,4.6,5.6,5.4,4.0,0,2,2,0,0,1,1412.0,True
NA1_5221246258,2,6.4,4.2,5.6,5.6,0,2,1,1,0,1,1412.0,False
NA1_5221246405,1,6.6,2.4,4.4,4.6,0,1,1,2,1,0,1497.0,False
NA1_5221246405,2,2.4,4.0,5.4,4.8,1,2,0,0,1,1,1497.0,True
NA1_5221246970,1,2.2,4.6,6.8,6.0,1,0,3,0,0,1,808.0,False
NA1_5221246970,2,6.6,4.4,4.0,5.2,1,1,1,2,0,0,808.0,True
NA1_5221247493,1,4.4,5.2,6.4,5.8,0,2,1,0,1,1,1229.0,True
NA1_5221247493,2,4.0,3.6,7.6,6.6,0,0,3,1,1,0,1229.0,False
NA1_5221247550,1,6.6,5.6,3.6,4.6,0,2,0,1,0,2,1287.0,True
NA1_5221247550,2,4.6,4.0,5.2,7.0,1,0,1,2,1,0,1287.0,False
NA1_5221247691,1,5.8,3.6,5.4,6.2,0,0,2,2,0,1,895.0,True
NA1_5221247691,2,7.6,4.2,3.2,4.2,1,1,0,1,2,0,895.0,False
NA1_5221247971,1,5.6,6.2,5.2,5.4,0,1,1,1,1,1,1389.0,False
NA1_5221247971,2,3.4,3.2,5.6,5.6,0,1,2,0,2,0,1389.0,True
NA1_5221248048,1,6.0,4.2,5.2,5.0,0,1,2,2,0,0,1204.0,True
NA1_5221248048,2,5.4,4.2,4.2,5.2,2,0,0,1,1,1,1204.0,False
NA1_5221248186,1,3.0,4.2,5.8,5.4,1,0,2,1,1,0,862.0,True
NA1_5221248186,2,3.0,3.6,8.0,7.8,0,0,4,1,0,0,862.0,False
NA1_5221248559,1,6.2,4.2,5.4,7.0,1,1,1,1,0,1,1218.0,True
NA1_5221248559,2,3.6,6.0,6.6,4.8,1,1,1,0,0,2,1218.0,False
NA1_5221248739,1,6.4,4.2,4.8,6.6,2,1,1,1,0,0,1223.0,False
NA1_5221248739,2,4.6,3.6,6.6,6.2,0,0,3,1,0,1,1223.0,True
NA1_5221249247,1,3.8,3.4,4.8,4.0,0,0,1,3,0,1,856.0,True
NA1_5221249247,2,6.4,5.0,4.4,4.6,0,3,0,1,1,0,856.0,False
NA1_5221249316,1,4.6,5.2,6.2,3.8,0,0,1,1,1,2,1326.0,False
NA1_5221249316,2,5.4,3.8,6.4,6.0,1,1,1,1,0,1,1326.0,True
NA1_5221249464,1,7.0,3.6,5.6,5.6,1,1,2,1,0,0,1327.0,False
NA1_5221249464,2,4.4,4.8,6.6,6.2,0,0,2,2,0,1,1327.0,True
NA1_5221250713,1,5.2,4.2,6.0,5.6,0,1,1,1,0,2,1193.0,False
NA1_5221250713,2,5.6,3.8,5.2,5.4,0,1,0,2,1,1,1193.0,True
NA1_5221250774,1,3.4,6.2,6.6,4.4,1,1,1,0,0,2,1222.0,True
NA1_5221250774,2,4.6,5.6,5.8,5.6,0,1,1,1,1,1,1222.0,False
NA1_5221250775,1,3.0,3.4,7.6,6.8,0,0,3,1,1,0,1116.0,False
NA1_5221250775,2,4.4,3.2,3.8,4.4,0,0,1,3,0,1,1116.0,True
NA1_5221250894,1,5.0,3.8,5.2,6.4,0,0,2,2,0,1,1253.0,True
NA1_5221250894,2,6.8,3.8,4.6,5.6,1,1,1,1,1,0,1253.0,False
NA1_5221250938,1,4.8,5.8,5.4,5.6,0,2,1,0,1,1,1461.0,True
NA1_5221250938,2,6.4,3.8,5.0,5.6,1,1,2,1,0,0,1461.0,False
NA1_5221250956,1,5.4,4.0,5.8,7.0,0,0,1,3,1,0,1077.0,False
NA1_5221250956,2,4.6,3.8,5.4,5.6,1,0,2,1,1,0,1077.0,True
NA1_5221250985,1,4.0,5.2,5.2,4.2,0,1,2,1,0,1,1449.0,False
NA1_5221250985,2,7.4,4.2,4.4,4.6,0,1,1,2,0,1,1449.0,True
NA1_5221251223,1,4.6,2.6,4.4,4.2,0,0,1,2,2,0,1258.0,True
NA1_5221251223,2,5.2,3.6,6.8,5.0,0,1,1,1,1,1,1258.0,False
NA1_5221251224,1,5.2,4.0,6.0,5.4,0,1,1,1,1,1,819.0,False
NA1_5221251224,2,7.2,2.8,4.0,7.8,2,0,1,1,1,0,819.0,True
NA1_5221251340,1,4.6,4.0,6.8,7.2,0,0,1,2,2,0,1377.0,False
NA1_5221251340,2,7.2,5.6,4.2,3.8,0,2,0,2,0,1,1377.0,True
NA1_5221251753,1,4.8,4.4,6.6,5.8,1,1,1,1,1,0,621.0,True
NA1_5221251753,2,8.0,3.2,2.8,5.6,1,0,0,3,0,1,621.0,False
NA1_5221252157,1,5.4,3.8,6.2,5.6,0,1,3,1,0,0,1356.0,True
NA1_5221252157,2,6.0,3.8,5.0,4.8,0,2,0,1,1,1,1356.0,False
NA1_5221252323,1,5.6,5.0,5.4,6.6,1,2,1,0,1,0,730.0,False
NA1_5221252323,2,7.0,3.6,4.8,6.0,0,1,0,4,0,0,730.0,True
NA1_5221252385,1,7.0,5.0,3.6,6.4,0,2,0,2,0,1,2256.0,True
NA1_5221252385,2,2.8,6.2,6.8,4.8,0,0,2,0,1,2,2256.0,False
NA1_5221252414,1,4.2,2.0,5.0,3.8,1,0,2,1,0,1,1053.0,False
NA1_5221252414,2,4.0,3.6,6.8,5.0,0,1,1,1,1,1,1053.0,True
NA1_5221252787,1,6.0,4.8,4.8,5.4,0,2,1,1,0,1,1164.0,False
NA1_5221252787,2,5.0,3.6,6.6,6.4,0,3,2,0,0,0,1164.0,True
NA1_5221253785,1,3.8,4.0,7.4,5.4,0,2,0,0,2,1,716.0,True
NA1_5221253785,2,6.8,5.4,4.4,5.0,0,2,0,2,0,1,716.0,False
NA1_5221253855,1,6.6,3.6,5.6,7.6,3,0,0,1,1,0,1045.0,False
NA1_5221253855,2,4.4,5.4,6.2,5.6,1,1,0,0,1,2,1045.0,True
NA1_5221253881,1,5.6,5.6,6.2,5.0,1,0,0,1,1,2,1406.0,True
NA1_5221253881,2,6.2,3.8,5.2,4.4,0,1,1,2,1,0,1406.0,False
NA1_5221253891,1,1.8,3.0,7.0,5.0,2,0,3,0,0,0,2142.0,False
NA1_5221253891,2,4.6,2.6,7.6,4.8,0,0,3,2,0,0,2142.0,True
NA1_5221253942,1,4.8,4.8,6.0,5.2,0,0,2,1,0,2,1231.0,True
NA1_5221253942,2,5.2,4.2,7.0,6.6,0,0,4,1,0,0,1231.0,False
NA1_5221254303,1,7.6,2.4,4.8,4.6,1,0,0,4,0,0,1270.0,True
NA1_5221254303,2,5.8,4.4,5.2,5.8,2,2,1,0,0,0,1270.0,False
NA1_5221254683,1,5.0,4.0,5.6,5.4,0,0,1,2,2,0,1321.0,False
NA1_5221254683,2,5.0,3.6,6.6,5.8,0,0,3,2,0,0,1321.0,True
NA1_5221254705,1,6.8,6.0,4.6,4.6,0,1,0,1,1,2,872.0,False
NA1_5221254705,2,6.8,5.4,4.2,7.0,0,1,0,2,0,2,872.0,True
NA1_5221254751,1,3.0,3.6,5.8,5.6,1,1,3,0,0,0,1683.0,True
NA1_5221254751,2,5.0,5.2,5.6,3.8,0,1,1,2,0,1,1683.0,False
NA1_5221254769,1,5.8,4.4,5.2,6.6,0,3,1,1,0,0,1357.0,True
NA1_5221254769,2,7.2,3.6,3.6,5.6,0,1,1,3,0,0,1357.0,False
NA1_5221254925,1,3.6,4.6,7.0,5.0,1,0,2,1,0,1,1262.0,True
NA1_5221254925,2,4.0,3.0,5.2,4.6,0,0,3,1,1,0,1262.0,False
NA1_5221256178,1,4.8,5.0,5.8,5.0,0,1,0,1,2,1,1229.0,False
NA1_5221256178,2,4.2,7.0,5.0,4.4,0,1,0,1,0,3,1229.0,True
NA1_5221256219,1,5.0,5.2,2.4,3.6,0,1,0,1,1,2,1359.0,True
NA1_5221256219,2,4.8,3.6,6.2,5.8,0,1,3,1,0,0,1359.0,False
NA1_5221256300,1,5.6,4.4,6.8,6.0,0,2,1,0,2,0,1272.0,True
NA1_5221256300,2,3.6,3.8,6.2,7.0,2,0,1,1,0,1,1272.0,False
NA1_5221257396,1,5.4,2.6,5.4,5.8,0,1,2,2,0,0,1583.0,False
NA1_5221257396,2,5.2,4.0,6.0,6.4,0,0,2,2,1,0,1583.0,True
NA1_5221257438,1,4.6,4.4,6.2,3.6,0,1,2,1,0,1,1322.0,True
NA1_5221257438,2,4.0,4.6,6.8,5.2,0,0,2,1,0,2,1322.0,False
NA1_5221257620,1,4.4,5.0,5.8,6.6,1,1,0,1,0,2,514.0,True
NA1_5221257620,2,5.2,4.0,5.6,6.6,0,1,0,2,1,1,514.0,False
NA1_5221257871,1,5.0,3.6,6.8,6.2,1,0,3,1,0,0,1141.0,True
NA1_5221257871,2,7.0,3.8,4.4,6.0,1,1,1,2,0,0,1141.0,False
NA1_5221257900,1,6.2,3.6,6.0,6.0,0,1,1,2,1,0,1058.0,True
NA1_5221257900,2,4.8,2.8,4.2,5.0,0,0,1,2,2,0,1058.0,False
NA1_5221258559,1,6.8,4.6,4.8,7.0,1,3,1,0,0,0,1269.0,True
NA1_5221258559,2,5.8,4.8,5.8,4.8,1,0,1,1,0,2,1269.0,False
NA1_5221258774,1,6.6,4.6,4.6,6.4,1,0,0,2,1,1,1875.0,False
NA1_5221258774,2,3.4,4.4,4.8,3.2,0,0,1,1,0,3,1875.0,True
NA1_5221258859,1,4.4,4.0,7.2,6.4,0,1,2,1,0,1,1542.0,False
NA1_5221258859,2,6.4,4.0,5.4,6.2,0,1,2,1,1,0,1542.0,True
NA1_5221258890,1,7.2,3.8,4.2,6.4,1,2,1,1,0,0,1023.0,False
NA1_5221258890,2,5.4,4.0,6.0,5.2,1,2,1,1,0,0,1023.0,True
NA1_5221259173,1,3.8,5.0,6.4,4.4,0,1,2,1,0,1,1507.0,True
NA1_5221259173,2,5.2,3.2,6.6,5.6,1,1,2,1,0,0,1507.0,False
NA1_5221259403,1,5.6,3.2,7.4,7.0,1,0,3,1,0,0,1058.0,True
NA1_5221259403,2,4.0,4.2,4.0,5.0,0,0,3,1,0,1,1058.0,False
NA1_5221259549,1,4.0,5.2,6.4,5.4,0,1,1,1,1,1,1014.0,True
NA1_5221259549,2,6.8,4.0,5.2,5.6,2,0,0,1,1,1,1014.0,False
NA1_5221259562,1,3.4,4.0,7.4,4.6,0,1,2,1,0,1,1072.0,True
NA1_5221259562,2,6.2,6.6,4.4,6.2,0,3,0,0,1,1,1072.0,False
NA1_5221259564,1,6.0,4.8,5.4,5.6,2,1,0,0,1,1,1176.0,False
NA1_5221259564,2,4.6,4.6,6.2,5.2,0,0,2,1,1,1,1176.0,True
NA1_5221260062,1,4.2,4.2,6.4,5.2,0,1,2,0,2,0,1453.0,True
NA1_5221260062,2,5.6,5.0,5.4,5.6,0,1,1,1,1,1,1453.0,False
NA1_5221260158,1,5.0,6.0,5.6,4.2,0,1,1,0,1,2,1049.0,True
NA1_5221260158,2,8.0,4.0,3.4,6.6,1,2,0,2,0,0,1049.0,False
NA1_5221260479,1,8.4,3.4,4.2,6.6,1,2,0,1,1,0,1110.0,False
NA1_5221260479,2,4.6,4.2,6.6,4.6,0,1,2,1,1,0,1110.0,True
NA1_5221261074,1,4.6,5.4,6.8,6.8,0,1,3,0,0,1,1294.0,True
NA1_5221261074,2,8.0,4.2,3.8,5.2,1,2,1,1,0,0,1294.0,False
NA1_5221261174,1,6.8,5.2,4.2,5.4,2,1,0,1,0,1,1930.0,True
NA1_5221261174,2,2.2,5.4,8.4,5.8,0,0,4,0,0,1,1930.0,False
NA1_5221261220,1,4.8,5.0,6.0,6.8,0,2,1,1,1,0,1076.0,False
NA1_5221261220,2,5.6,4.2,5.4,5.6,0,0,1,2,2,0,1076.0,True
NA1_5221261246,1,3.4,5.2,5.0,5.0,0,1,0,0,2,2,1317.0,True
NA1_5221261246,2,4.4,4.0,7.0,7.4,0,1,2,1,1,0,1317.0,False
NA1_5221261272,1,5.2,5.4,5.6,5.0,0,0,1,2,0,2,1118.0,True
NA1_5221261272,2,5.0,3.4,6.0,6.2,0,2,2,0,1,0,1118.0,False
NA1_5221261301,1,6.0,4.8,6.0,6.0,3,1,0,0,0,1,907.0,True
NA1_5221261301,2,7.8,4.2,3.0,4.8,1,1,0,2,1,0,907.0,False
NA1_5221261761,1,4.4,3.8,4.4,4.2,0,2,3,0,0,0,521.0,True
NA1_5221261761,2,4.4,4.2,5.0,5.2,0,0,1,2,0,2,521.0,False
NA1_5221261988,1,3.8,5.6,6.8,6.0,0,0,2,1,0,2,1575.0,True
NA1_5221261988,2,5.8,4.2,5.4,6.2,0,2,1,1,1,0,1575.0,False
NA1_5221262079,1,7.2,3.6,4.2,4.8,0,1,0,3,0,1,896.0,False
NA1_5221262079,2,6.8,3.8,4.4,7.0,1,1,1,1,1,0,896.0,True
NA1_5221262222,1,6.2,4.2,3.6,5.4,0,1,1,2,0,1,1323.0,False
NA1_5221262222,2,6.0,5.2,4.4,5.6,0,1,1,2,0,1,1323.0,True
NA1_5221262347,1,6.8,3.0,5.8,6.8,0,2,1,2,0,0,1369.0,False
NA1_5221262347,2,6.4,3.2,5.6,7.0,0,1,1,1,2,0,1369.0,True
NA1_5221262683,1,5.0,4.6,6.2,5.6,0,1,2,0,1,1,992.0,True
NA1_5221262683,2,5.2,5.0,6.6,5.6,0,1,2,1,0,1,992.0,False
NA1_5221262968,1,6.4,4.4,4.0,4.6,0,3,1,0,1,0,1454.0,True
NA1_5221262968,2,4.4,5.2,7.2,7.0,1,2,0,0,1,1,1454.0,False
NA1_5221263444,1,4.2,5.0,5.4,3.4,1,0,2,1,1,0,1212.0,False
NA1_5221263444,2,4.0,4.2,5.0,4.8,1,1,1,1,0,1,1212.0,True
NA1_5221263717,1,5.4,4.8,5.6,5.2,0,1,1,2,0,1,1425.0,False
NA1_5221263717,2,5.6,4.8,5.8,6.0,0,2,2,1,0,0,1425.0,True
NA1_5221263748,1,3.8,3.0,4.8,3.8,0,1,2,1,1,0,1161.0,False
NA1_5221263748,2,3.6,5.0,7.2,4.0,0,0,2,1,0,2,1161.0,True
NA1_5221263830,1,4.8,4.4,5.6,6.2,1,2,2,0,0,0,1483.0,False
NA1_5221263830,2,5.0,3.6,7.0,6.2,0,0,2,1,2,0,1483.0,True
NA1_5221264207,1,4.8,5.4,4.0,6.0,1,1,0,1,0,2,1300.0,False
NA1_5221264207,2,5.8,3.6,4.8,6.0,0,0,1,2,1,1,1300.0,True
NA1_5221264266,1,6.0,3.2,6.2,6.2,1,1,1,2,0,0,1569.0,False
NA1_5221264266,2,3.0,5.6,6.2,5.6,0,1,2,0,1,1,1569.0,True
NA1_5221264401,1,6.2,4.0,5.8,5.6,0,2,1,2,0,0,1573.0,True
NA1_5221264401,2,3.6,4.6,7.4,7.0,0,1,3,0,0,1,1573.0,False
NA1_5221264449,1,5.2,4.0,6.0,6.8,0,1,2,2,0,0,628.0,True
NA1_5221264449,2,7.4,5.2,3.6,4.6,1,2,0,2,0,0,628.0,False
NA1_5221265077,1,6.2,3.4,4.8,6.4,1,1,1,1,1,0,1669.0,True
NA1_5221265077,2,6.0,4.2,5.4,5.8,0,0,0,2,2,1,1669.0,False
NA1_5221265225,1,4.2,4.8,4.0,3.8,0,0,1,2,1,1,941.0,True
NA1_5221265225,2,3.6,4.6,6.6,6.6,0,0,3,1,0,1,941.0,False
NA1_5221265493,1,5.0,4.0,6.0,5.0,0,0,3,2,0,0,1143.0,True
NA1_5221265493,2,5.4,4.8,5.6,3.8,0,1,1,2,1,0,1143.0,False
NA1_5221265738,1,6.8,3.6,4.4,6.6,0,1,1,2,0,1,938.0,True
NA1_5221265738,2,4.4,5.2,6.2,5.8,0,0,1,2,1,1,938.0,False
NA1_5221265763,1,5.8,3.2,4.4,6.6,0,1,2,2,0,0,1032.0,False
NA1_5221265763,2,4.0,4.4,7.0,6.4,0,0,3,0,1,1,1032.0,True
NA1_5221265887,1,6.6,2.8,5.8,7.4,0,1,2,1,1,0,916.0,True
NA1_5221265887,2,6.0,5.2,6.0,6.0,1,2,1,0,0,1,916.0,False
NA1_5221265890,1,6.4,4.0,4.4,4.6,2,2,0,1,0,0,1112.0,True
NA1_5221265890,2,4.6,3.0,7.8,7.0,1,1,2,1,0,0,1112.0,False
NA1_5221266083,1,5.4,5.2,6.2,5.8,0,1,3,1,0,0,1453.0,True
NA1_5221266083,2,6.0,5.2,4.0,4.0,0,2,1,1,0,1,1453.0,False
NA1_5221266379,1,6.0,4.8,5.0,4.8,1,3,1,0,0,0,828.0,False
NA1_5221266379,2,6.6,2.6,5.0,5.2,0,1,1,2,1,0,828.0,True
NA1_5221266420,1,3.6,5.0,6.8,6.2,1,0,2,1,0,1,1383.0,True
NA1_5221266420,2,4.6,4.4,6.6,4.6,0,1,3,1,0,0,1383.0,False
NA1_5221266428,1,6.2,3.8,6.4,5.6,0,2,1,2,0,0,937.0,True
NA1_5221266428,2,7.0,3.8,5.0,5.6,0,2,0,2,1,0,937.0,False
NA1_5221266571,1,5.8,5.4,4.6,6.6,1,2,0,1,0,1,915.0,False
NA1_5221266571,2,6.8,3.2,5.2,6.2,0,0,1,3,0,1,915.0,True
NA1_5221266782,1,5.8,3.2,6.2,5.6,1,0,2,2,0,0,1135.0,True
NA1_5221266782,2,2.8,4.6,5.6,5.2,0,0,4,0,0,1,1135.0,False
NA1_5221267125,1,6.6,3.6,5.0,7.2,2,1,0,2,0,0,860.0,False
NA1_5221267125,2,5.6,5.6,5.6,4.4,0,2,2,0,0,1,860.0,True
NA1_5221267184,1,5.6,4.0,5.2,6.2,1,0,2,1,1,0,925.0,True
NA1_5221267184,2,7.0,3.0,4.4,5.0,0,3,0,1,1,0,925.0,False
NA1_5221267258,1,5.6,5.0,5.0,3.8,0,0,0,2,1,2,1194.0,True
NA1_5221267258,2,4.6,5.0,7.0,5.8,0,2,3,0,0,0,1194.0,False
NA1_5221267511,1,4.4,4.4,6.6,5.4,0,0,3,0,1,1,1340.0,False
NA1_5221267511,2,4.2,3.8,6.0,6.2,0,0,2,2,0,1,1340.0,True
NA1_5221267519,1,3.6,5.2,6.8,5.4,0,1,2,0,0,2,1107.0,False
NA1_5221267519,2,6.8,4.2,4.8,5.6,0,2,1,1,1,0,1107.0,True
NA1_5221267544,1,5.4,4.8,6.0,5.8,0,1,1,1,1,1,1047.0,True
NA1_5221267544,2,4.4,5.8,5.6,6.2,1,0,1,1,0,2,1047.0,False
NA1_5221267803,1,3.8,3.2,4.8,5.2,0,1,3,1,0,0,1548.0,True
NA1_5221267803,2,6.4,5.4,4.0,4.0,1,1,2,1,0,0,1548.0,False
NA1_5221268421,1,5.4,5.2,5.6,3.6,0,1,1,1,0,2,1270.0,False
NA1_5221268421,2,4.2,4.2,6.0,6.6,0,3,1,0,0,1,1270.0,True
NA1_5221268556,1,5.6,4.2,5.4,6.0,2,0,1,2,0,0,523.0,True
